id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,neighbourhood_normalized,zip_code
17464924,Urban Pilsen Apt. near Downtown,319470,Suzanne Montgomery,,Lower West Side,41.85008,-87.68165,Entire home/apt,115.0,3,153,2024-06-10,1.73,1,245,27,R18000023774,lower west side,60608
17465173,Settle Inn Lincoln Park,118261177,Carlyn,,Lincoln Park,41.92107,-87.64071,Entire home/apt,540.0,2,162,2024-06-03,1.9,1,124,14,R17000018563,lincoln park,80204
17514102,THE CLEAVER BRIGHTON PARK 10 min downtown or mdway,65299403,Rod,,Brighton Park,41.81766,-87.69182,Entire home/apt,375.0,2,63,2023-10-08,0.84,2,172,3,R19000042374,brighton park,60632
17906826,Jefferson Pk Woods Apt & 15 mins to O'hare,64559913,Wynter,,Jefferson Park,41.98569,-87.76681,Private room,78.0,2,84,2024-05-19,0.97,1,309,19,R22000091617,jefferson park,90018
17956375,Condo with a whirlpool bath and fireplace..,14865066,William,,Rogers Park,42.01555,-87.68293,Entire home/apt,169.0,3,11,2024-02-10,0.17,3,16,2,2209370,rogers park,60626
18091194,Entire place with free parking.,62850223,J Natividad,,Brighton Park,41.81377,-87.69951,Entire home/apt,90.0,2,227,2024-06-18,2.6,1,45,49,R17000015671,brighton park,60632
18194698,"Stunning Home, Awesome Game Room, A+ Location",110985389,Josh,,Lincoln Park,41.91462,-87.64906,Entire home/apt,829.0,3,83,2024-06-07,0.95,1,293,17,R17000013083,lincoln park,80204
18378046,Cute Rogers park rental -Special price 30 days +,41690970,Hana,,Rogers Park,42.00595,-87.66849,Shared room,48.0,32,4,2022-08-01,0.05,3,365,0,R21000073269,rogers park,60626
18387756,Chic Home! Walk to Nightlife-Comedy-Restaurants!,52879705,Jackie,,Lincoln Park,41.91584,-87.63554,Entire home/apt,59.0,1,274,2024-06-16,3.18,1,337,34,R21000072839,lincoln park,80204
18509024,Chicago Bungalow near Wrigley Field w/ King Suite,5403537,Dustin,,Avondale,41.93293,-87.69184,Entire home/apt,227.0,3,226,2024-06-10,2.61,1,63,13,R17000019317,avondale,95824
18591452,320 Charming Private RM in a Happy Home w/ Laundry,91186260,Jessie,,Englewood,41.78799,-87.63432,Private room,42.0,32,38,2022-10-26,0.44,7,179,0,R19000037484,englewood,60621
18856449,-CHICAGO STUDIO IN JEFFERSON PARK O'HARE ROSEMONT-,131366873,Robert,,Jefferson Park,41.97039,-87.7642,Entire home/apt,,3,126,2024-05-12,1.5,2,6,14,R17000015455,jefferson park,90018
18926227,University of Chicago Campus Room,12728248,Judy,,Hyde Park,41.7958,-87.60128,Private room,40.0,6,7,2024-05-23,0.08,2,60,1,R17000015141,hyde park,63107
19018922,The Midway Flat,132698758,Gloria,,Archer Heights,41.804,-87.71924,Private room,,32,17,2019-09-15,0.2,1,358,0,R17000013810,archer heights,60632
19044554,Living Room by the Lake,5103368,Makeda,,Rogers Park,42.01576,-87.66916,Private room,40.0,32,60,2023-09-14,0.7,1,89,1,City registration pending,rogers park,60626
19158517,Redesigned Lower Level Studio in Historic Building,54727125,Matt,,Lincoln Park,41.91222,-87.64127,Entire home/apt,131.0,2,309,2024-06-06,3.92,1,75,55,R18000035818,lincoln park,80204
19242274,Beautiful Lincoln Park/ De Paul Complimentary Parking Permit,134707455,Jane,,Lincoln Park,41.91676508629529,-87.64924413879348,Entire home/apt,200.0,3,234,2024-06-08,2.75,1,93,36,R21000070680,lincoln park,80204
19263774,1 Room 1 bath E Rogers Park nr Evanston Lake & NU,1599090,Evelyn,,Rogers Park,42.02029,-87.66602,Private room,85.0,3,60,2024-06-07,0.72,2,331,6,R24000115018,rogers park,60626
19424810,Stunning Retro Apartment in Andersonville,136186496,Jim,,Edgewater,41.98397,-87.67148,Entire home/apt,141.0,1,493,2024-06-20,5.83,1,181,54,R17000013785,edgewater,78248
19432136,The University of Chicago Hospital/Campus Room,12728248,Judy,,Hyde Park,41.7911,-87.5937,Private room,,7,5,2024-05-05,0.07,2,0,1,R17000018647,hyde park,63107
19574382,"Historic Old Town, Fabulous 4 Bedroom Home",33004,At Home Inn,,Lincoln Park,41.91361,-87.63841,Entire home/apt,394.0,5,142,2024-06-11,1.7,5,30,43,R18000028118,lincoln park,80204
19619677,Historic Andersonville Coach House,135238399,Christina,,Edgewater,41.98542,-87.66416,Entire home/apt,300.0,3,100,2024-06-04,1.19,1,29,18,R22000094918,edgewater,78248
19672865,301 Chicago Andersonville Nice area Free wifi,127235673,Alex,,Edgewater,41.98532,-87.67212,Private room,45.0,1,66,2023-11-25,0.78,7,31,7,R17000014400,edgewater,78248
19730133,Lincoln Park/DePaul Garden Suite/Street parking,139094281,Lynne,,Lincoln Park,41.91503,-87.65525,Private room,94.0,1,216,2024-06-14,2.56,3,45,17,R24000113666,lincoln park,80204
19891950,Cozy and Private Andersonville Retro Studio,62457364,Kate,,Edgewater,41.97655,-87.67058,Entire home/apt,118.0,1,327,2024-06-18,3.88,1,116,29,R20000055194,edgewater,78248
19914093,"Peoria: Priv. 2BR apt, 6 mi. South Downtwn Chgo",134446004,Ibi,,Englewood,41.76507,-87.64601,Entire home/apt,50.0,32,287,2023-08-12,3.53,4,297,1,R21000075459,englewood,60621
19969586,Amazing 2 bedroom apartment on prime location,141601907,Emil,,Jefferson Park,41.97027,-87.76887,Entire home/apt,99.0,2,145,2024-06-03,1.73,1,103,22,R22000088292,jefferson park,90018
19984762,Caroline’s room/Private Room/Lincoln Park,139094281,Lynne,,Lincoln Park,41.91489,-87.65328,Private room,97.0,1,184,2024-06-19,2.19,3,54,19,R24000113666,lincoln park,80204
19998637,Daniel’s Room/Private Bedroom/ Lincoln Park,139094281,Lynne,,Lincoln Park,41.91666,-87.65338,Private room,78.0,1,197,2024-06-09,2.35,3,43,21,R24000113666,lincoln park,80204
20036818,Convenient and Comfortable Logan Square Apt.,137501409,Giovannie,,Avondale,41.93238,-87.72055,Entire home/apt,93.0,1,213,2024-06-01,2.54,2,42,13,R22000093992,avondale,95824
20208487,Lovely UofC  Prof mansion great on campus location,143937691,Caryl,,Hyde Park,41.79526,-87.59644,Private room,181.0,1,102,2024-04-21,1.22,6,268,14,R21000074380,hyde park,63107
20227969,Historic campus home UofC Prof owned top location,143937691,Caryl,,Hyde Park,41.79346,-87.59767,Private room,190.0,2,82,2024-05-19,0.98,6,297,14,R21000074380,hyde park,63107
20230637,"Top location, sunny UofC Prof on campus home",143937691,Caryl,,Hyde Park,41.7942,-87.59702,Private room,140.0,2,101,2024-06-14,1.22,6,173,20,R21000074380,hyde park,63107
20235190,302 Sweet Sensation room Andersonville Free wifi,127235673,Alex,,Edgewater,41.98532,-87.67212,Private room,,32,51,2022-01-13,0.61,7,161,0,R17000014400,edgewater,78248
20294580,Pilsen Apartment for 4 people,47035703,Edwin,,Lower West Side,41.85527,-87.67665,Entire home/apt,85.0,32,144,2024-05-10,1.76,3,288,3,R17000017752,lower west side,60608
20360882,Historic campus house owned by U of C Prof,143937691,Caryl,,Hyde Park,41.79486,-87.59768,Private room,154.0,1,51,2024-04-27,0.62,6,293,5,R21000074380,hyde park,63107
20361494,"Edgewater, private, charming coach house 1 (of 2) Licensed by the City of Chicago 2209375",40281169,Kate,,Edgewater,41.98546,-87.65906,Entire home/apt,138.0,1,119,2024-04-23,1.5,2,255,13,2209375,edgewater,78248
20438390,The Lodge Chicago,109145304,Shelby + Bob,,Rogers Park,42.00062,-87.66953,Entire home/apt,134.0,2,136,2024-06-17,1.64,1,58,27,R21000071803,rogers park,60626
20454673,"ChicagoTreasure, Art Gallery w/Parking",47720848,Donald,,Lower West Side,41.85682,-87.66666,Private room,65.0,1,167,2024-06-09,2.03,1,58,30,R23000103544,lower west side,60608
20498813,Andersonville Cozy 1 bedroom basement suite,146342995,Sue,,Edgewater,41.98025,-87.67236,Entire home/apt,109.0,2,255,2024-06-02,3.19,1,222,37,R22000077843,edgewater,78248
20689785,"Historic campus U of C Prof. mansion, top location",143937691,Caryl,,Hyde Park,41.79327,-87.59678,Private room,163.0,2,65,2024-06-12,0.81,6,267,16,R17000017590,hyde park,63107
20796999,"Lovely, bright, 3-bedroom Avondale flat. Private.",149092372,Abel And Flor,,Avondale,41.93812,-87.72454,Entire home/apt,146.0,1,354,2024-06-16,4.29,1,26,34,R17000020034,avondale,95824
20818822,4BDRM Gorgeous Apt Pilsen Private Parking avail,149317569,Tony,,Lower West Side,41.853252,-87.682693,Entire home/apt,161.0,2,258,2024-06-04,3.44,2,308,32,R19000042370,lower west side,60608
20869579,102 Beautiful Remodeled Private Room Free wifi 102,127235673,Alex,,Rogers Park,42.00629,-87.66827,Private room,45.0,32,38,2023-03-26,0.46,7,365,0,R17000020005,rogers park,60626
20901369,Garden Apartment in captivating Hyde Park,1517871,Jon,,Hyde Park,41.8004,-87.58904,Entire home/apt,85.0,2,91,2024-06-13,1.3,1,279,42,R22000084238,hyde park,63107
21013562,Historic Old Town Flat - Minutes from Downtown!,151312537,Sara,,Lincoln Park,41.912643,-87.635681,Entire home/apt,125.0,2,278,2024-06-16,3.42,1,219,42,R21000072680,lincoln park,80204
21039622,Elegant Depaul Apt on Jonquil Park,30937767,Judith,,Lincoln Park,41.92876,-87.65427,Entire home/apt,126.0,5,98,2024-06-17,1.21,1,211,18,R21000073499,lincoln park,80204
21149807,#1 Historic Chicago Home - Private Queen Bedroom,5468317,Brian,,Rogers Park,42.0114,-87.66417,Private room,79.0,1,136,2024-06-05,1.67,7,5,4,R22000094767,rogers park,60626
21161463,Historic Chicago Home in the Heart of Rogers Park,5468317,Brian,,Rogers Park,42.01041798361359,-87.66443080236036,Entire home/apt,539.0,2,68,2024-04-20,0.85,7,321,6,R22000094767,rogers park,60626
21250973,#4 Historic Chicago Home - Private Single Bedroom,5468317,Brian,,Rogers Park,42.00976,-87.66234,Private room,53.0,1,165,2024-04-15,2.02,7,4,2,R22000094767,rogers park,60626
21252535,#5 Historic Chicago Home - Private Queen Bedroom,5468317,Brian,,Rogers Park,42.01142,-87.66278,Private room,79.0,1,164,2024-01-06,2.01,7,6,3,R22000094767,rogers park,60626
21254658,#2 Historic Chicago Home - Private King Bedroom,5468317,Brian,,Rogers Park,42.01034,-87.66452,Private room,71.0,1,68,2023-12-11,0.87,7,3,4,R22000094767,rogers park,60626
21263727,#6 Historic Chicago Home - Double Twins,5468317,Brian,,Rogers Park,42.01007,-87.66417,Private room,65.0,1,122,2024-02-21,1.5,7,2,6,R22000094767,rogers park,60626
21263821,#7 Historic Chicago Home - Bunk Bedroom(Twin&Full),5468317,Brian,,Rogers Park,42.01036,-87.66248,Private room,75.0,1,170,2024-05-22,2.09,7,3,3,R22000094767,rogers park,60626
21289942,Pilsen Garden 2 bedroom Suite Monthly Rental,47035703,Edwin,,Lower West Side,41.85591,-87.67467,Entire home/apt,75.0,32,14,2022-11-23,0.19,3,38,0,R17000017752,lower west side,60608
21472684,"Lake Home-3 blocks to beach/harbor
10 min 2 Loop!",155934833,J Selena,,Oakland,41.82676,-87.60749,Entire home/apt,261.0,3,64,2024-06-09,0.81,1,184,7,R22000088477,oakland,60653
21488226,Luxe 6BR House *Trendy Logan Square *Garage Access,156059677,Amit,,Avondale,41.93405,-87.70322,Entire home/apt,807.0,3,215,2024-06-11,2.68,1,172,27,R18000033614,avondale,95824
21547974,Old town vintage 2 bedroom,22169733,Karen,,Lincoln Park,41.91386,-87.63828,Entire home/apt,100.0,180,0,,,1,187,0,R18000024039,lincoln park,80204
21553035,Historic Pullman Home-Style Comfort & Great Locale,156698136,Dave & K. Dale,,Pullman,41.69094,-87.607,Entire home/apt,139.0,2,216,2024-06-03,2.72,2,332,27,R22000081314,pullman,60628
21636681,201 Studio Free fast wifi  Private Bathroom,127235673,Alex,,Edgewater,41.98532,-87.67212,Private room,,1,108,2024-05-27,1.34,7,114,2,R17000014400,edgewater,78248
21686505,Cozy Spacious Garden Unit,39181183,Marie,,West Englewood,41.79269,-87.66573,Entire home/apt,96.0,2,9,2023-10-15,0.49,1,169,4,R22000094455,west englewood,60636
21700360,Garden AptGuest Space Private Entry Rodgers Park,157222289,Elena,,Rogers Park,41.99968,-87.67168,Private room,137.0,2,16,2024-06-01,0.2,2,332,2,R17000022274,rogers park,60626
21712790,Adorable 1 bedroom with free street parking,86333405,Keenan,,Edgewater,41.99469115107561,-87.66967782314522,Entire home/apt,112.0,32,41,2024-05-13,2.52,1,61,25,R23000095441,edgewater,78248
21772526,Private Garden Apartment GATED FREE Parking,157222289,Elena,,Edgewater,41.99767,-87.67249,Entire home/apt,140.0,2,120,2024-06-11,1.52,2,332,22,R17000022274,edgewater,78248
21784716,3 Level Lincoln Park Townhouse with 4 Beds!,210023846,Athena,,Lincoln Park,41.92273,-87.65338,Entire home/apt,379.0,3,181,2024-06-16,2.27,1,326,22,R19000045411,lincoln park,80204
21879603,Beautifully Renovated 2BR in Historic Lincoln Park,1910771,Michael,,Lincoln Park,41.92773,-87.64381,Entire home/apt,365.0,5,295,2024-06-07,3.71,3,92,58,R21000064372,lincoln park,80204
21922221,Logan Square - Bright Suite,36300208,Maria,,Avondale,41.93342,-87.72898,Private room,38.0,60,6,2023-09-23,0.1,4,183,1,R17000014489,avondale,95824
21933351,"Newly Renovated, Spacious Urban Getaway",160062005,Nancy,,Edgewater,41.99553,-87.67165,Entire home/apt,312.0,2,234,2024-06-02,3.05,2,25,28,R22000083868,edgewater,78248
22109063,One bedroom/semi-private bath in Hyde Park,91946836,Jordan,,Hyde Park,41.79935,-87.59703,Private room,55.0,32,116,2024-02-20,1.46,2,248,2,City registration pending,hyde park,63107
22287352,Classic Den @ U Chicago,9499059,Bennett,,Hyde Park,41.79615783691406,-87.5978012084961,Private room,119.0,75,40,2023-09-22,0.68,3,186,5,R17000014580,hyde park,63107
22352557,A place to call home,104627783,Bellanger,,West Garfield Park,41.87649,-87.72936,Entire home/apt,250.0,32,83,2021-09-06,1.16,1,179,0,R19000048862,west garfield park,60624
22358244,Duplex Near the Beach! 3 Bedrooms In Andersonville,53994169,Alex,,Edgewater,41.97841,-87.65746,Entire home/apt,136.0,1,145,2024-06-03,1.86,1,106,13,R21000062681,edgewater,78248
22389768,Sophisticated Flat in Historic Building,74620805,Almir And Majda,,Lincoln Park,41.91579,-87.63686,Entire home/apt,273.0,2,388,2024-06-14,4.93,2,104,54,R18000036941,lincoln park,80204
22397026,"LOGAN SQUARE: Cozy, Mod Chic, 1st Floor 2 BD APT!",50165254,Aya,,Avondale,41.93305,-87.71301,Entire home/apt,134.0,2,102,2022-08-28,1.38,1,1,0,R19000042351,avondale,95824
22398218,"Edgewater, private, charming coach house 2 (of 2) Licensed by the City of Chicago 2209376",40281169,Kate,,Edgewater,41.98491,-87.66175,Entire home/apt,138.0,1,109,2024-05-26,1.42,2,260,12,2209375,edgewater,78248
22399540,Hyde Park 5 Bed/3 Full Bath Condo- Travelers Only!,158726206,Ian,,Hyde Park,41.80176,-87.60216,Entire home/apt,189.0,1,454,2024-06-09,5.76,1,62,72,R22000089811,hyde park,63107
22553014,Sunny Pilsen Garden Apartment w/ sauna,911989,Rebecca,,Lower West Side,41.85601,-87.67693,Entire home/apt,81.0,32,53,2024-06-02,0.77,1,182,2,R20000058495,lower west side,60608
22770609,3 ⟣ Cozy Top Floor - Superhost ⟢  Pets Stay free!,2010015,Martin,,Avondale,41.93493,-87.71985,Entire home/apt,103.0,20,33,2024-01-29,0.47,6,216,4,R23000097087,avondale,95824
22827281,R5 Lincoln Park/ Lakeshore / Lakeview / Zoo Studio,23612069,Tj,,Lincoln Park,41.92798,-87.64014,Entire home/apt,,32,352,2024-04-30,4.55,18,47,10,R17000013106,lincoln park,80204
22909826,Sunny full floor (Sleeps 4+ guests),8186262,April,,Lower West Side,41.85606,-87.66262,Private room,80.0,2,381,2024-06-03,4.89,2,33,62,R21000069179,lower west side,60608
22946590,Cozy 2 Bedroom Pilsen Apartment,29567982,Hugo,,Lower West Side,41.8588741,-87.6654145,Entire home/apt,82.0,32,1,2024-01-31,0.21,1,171,1,,lower west side,60608
22986604,Beautiful Hollywood-Ridge Suite in Edgewater,170461987,Dorothy,,Edgewater,41.98594,-87.66255,Entire home/apt,133.0,2,171,2024-06-15,2.3,1,286,22,R22000086343,edgewater,78248
22999010,Historic Hyde Park 4 bedroom house,124438226,Amy,,Hyde Park,41.80151,-87.59275,Entire home/apt,379.0,2,49,2024-06-10,0.65,1,316,12,R21000073484,hyde park,63107
23167825,Cozy Garden Apartment in Heart of Pilsen,172229895,Bel,,Lower West Side,41.857133788077405,-87.65558347928079,Entire home/apt,117.0,2,342,2024-06-14,4.48,3,261,65,R18000036971,lower west side,60608
23248272,Modern Luxury In Old Town - Sleeps 4,20490917,Robert,,Lincoln Park,41.913808,-87.640147,Entire home/apt,80.0,1,204,2024-06-16,2.66,2,328,27,R21000070485,lincoln park,80204
23467251,Couch Surf /Flex Check-in/ Shuttle /Hold Luggage,691000,Nonya,,West Englewood,41.77243,-87.67379,Shared room,25.0,32,33,2024-05-16,0.44,15,364,2,R17000014173,west englewood,60636
23609502,"⚡️NEW! Modern & Spacious, 10min to ORD, 20 to DT❤️",90362666,Angelika & Zibi,,Jefferson Park,41.97851,-87.76757,Entire home/apt,93.0,2,219,2024-06-09,2.97,3,128,22,R18000026019,jefferson park,90018
23683187,★FAST WIFI 1 Bedroom FREE Parking/Laundry BLUELINE,3965428,Dominic,,Jefferson Park,41.97732,-87.76459,Entire home/apt,56.0,32,9,2023-08-31,0.13,55,365,2,R19000050595,jefferson park,90018
23883226,Brighton Park only10 minutes to DOWN TOWN Chicago,65299403,Rod,,Brighton Park,41.81699,-87.69214,Entire home/apt,375.0,32,27,2022-09-19,0.83,2,171,0,R19000042374,brighton park,60632
23979214,Floral room,110725131,Ronak,,West Garfield Park,41.87593,-87.72124,Private room,35.0,32,27,2022-06-05,0.36,5,121,0,R19000042272,west garfield park,60624
24179656,"Comfy, Pet Friendly 2-Bed - Parking Included",28000697,David,,Avondale,41.9365,-87.71977,Entire home/apt,99.0,32,25,2024-02-02,0.34,1,202,2,City registration pending,avondale,95824
24242931,Soft Suede and Warm Bricks at a Stylish Rogers Park Home,182780903,Lilian,,Rogers Park,42.01813,-87.67454,Entire home/apt,285.0,2,92,2024-06-02,1.22,3,223,5,R21000070840,rogers park,60626
24625296,Millennium Park Experience at Indiana Place,177526473,Sarah And Drew,,Oakland,41.81983,-87.60301,Private room,63.0,2,28,2020-08-02,0.39,4,57,0,R23000098012,oakland,60653
24631833,Soft Leather & Warm Bricks in Stylish New Home,182780903,Lilian,,Rogers Park,42.01684,-87.67415,Entire home/apt,285.0,2,85,2024-06-16,1.15,3,307,12,R21000070178,rogers park,60626
24697393,Lincoln Park DePaul Rowhouse Historic Bissell St,186651707,Nancy,,Lincoln Park,41.92065,-87.65291,Entire home/apt,330.0,2,66,2024-06-17,0.89,1,10,4,R24000113221,lincoln park,80204
24751573,Explore Lincoln Park from a Polished Apartment,113257336,Beth,,Lincoln Park,41.91273,-87.64739,Entire home/apt,191.0,3,201,2024-06-10,2.85,2,248,35,R19000038979,lincoln park,80204
24798790,1F ✯Hip Condo with Private Patio. Pets stay free!✯,2010015,Martin,,Avondale,41.9345,-87.72006,Entire home/apt,99.0,32,39,2024-06-14,0.53,6,140,5,R18000023672,avondale,95824
24801073,"1R ⟣  Modern, Cozy Apt.  Pets stay free!  ⟢",2010015,Martin,,Avondale,41.9345,-87.72006,Entire home/apt,159.0,18,38,2024-06-04,0.52,6,182,5,R18000023672,avondale,95824
24842628,Amazing Lincoln Park Rowhouse!!,142417938,Stephanie,,Lincoln Park,41.9244,-87.65234,Entire home/apt,750.0,2,27,2024-05-26,0.37,1,292,5,2506387,lincoln park,80204
24884473,"⚡️NEW! Sunny & Cozy 3BDRM, 10min/ORD, 20min/DT❤️",90362666,Angelika & Zibi,,Jefferson Park,41.98015,-87.76916,Entire home/apt,98.0,2,193,2024-06-09,3.25,3,119,29,R18000026019,jefferson park,90018
24885019,"⚡️NEW! Stylish & Cozy 3BDRM, 10min/ORD, 20min/DT❤️",90362666,Angelika & Zibi,,Jefferson Park,41.9795,-87.76978,Entire home/apt,97.0,2,250,2024-06-11,3.37,3,115,21,R20000054809,jefferson park,90018
24944885,❤️The Perfect In Between❤️,349230569,Shaun,,Jefferson Park,41.97059,-87.75333,Entire home/apt,74.0,2,223,2024-06-20,3.12,2,292,31,R18000035522,jefferson park,90018
25055595,Avondale Oasis Floor 3,33278570,Catherine,,Avondale,41.93312,-87.71976,Entire home/apt,74.0,31,50,2024-04-05,0.69,2,37,7,R22000081690,avondale,95824
25069194,Maya Garden Suite,4023561,Christopher,,Avondale,41.94308,-87.72137,Entire home/apt,69.0,32,35,2024-06-03,0.5,1,271,5,R19000049019,avondale,95824
25185122,perfect corporate rental,31669178,Donna,,Hegewisch,41.65634,-87.5375,Entire home/apt,175.0,29,5,2023-11-06,0.08,7,363,1,R18000024333,hegewisch,60633
25226706,2F ⬖ Modern Apt with Sunny Deck. Dogs stay free! ⬗,2010015,Martin,,Avondale,41.9345,-87.72006,Entire home/apt,129.0,32,43,2024-03-15,0.59,6,176,3,R18000023672,avondale,95824
